acc,disp_impact,disp_tpr,disp_tnr,noise,method,seed,dataset
0.7,0.0029761904761904656,0.07158119658119655,0.10000000000000003,0.05,SVM,2,German
0.625,0.050595238095238027,0.10790598290598286,0.0,0.05,LR+Adaptive,2,German
0.76,0.016511381059087116,0.039999999999999925,0.11721611721611724,0.05,LR,3,German
0.75,0.004717537445453446,0.010000000000000009,0.05494505494505497,0.05,RF,3,German
0.765,0.02370562566340373,0.04999999999999993,0.11721611721611724,0.05,SVM,3,German
0.685,0.008609505837952613,0.025000000000000022,0.05494505494505497,0.05,LR+Adaptive,3,German
0.785,0.18933823529411764,0.0845392231530846,0.24,0.05,LR,4,German
0.735,0.13786764705882348,0.12414318354912413,0.09142857142857144,0.05,RF,4,German
0.785,0.17279411764705888,0.1043412033511043,0.16000000000000003,0.05,SVM,4,German
0.73,0.14522058823529416,0.08987052551408992,0.09142857142857141,0.05,LR+Adaptive,4,German
0.745,0.00025367833587019994,0.02775417728688756,0.1501831501831502,0.1,LR,0,German
0.74,0.048198883815322224,0.023506088926649737,0.09890109890109888,0.1,RF,0,German
0.73,0.004566210045662156,0.02775417728688756,0.14652014652014655,0.1,SVM,0,German
0.67,0.0060882800608828,0.0031152647975077885,0.09890109890109888,0.1,LR+Adaptive,0,German
0.74,0.026889963439084785,0.006822356336919411,0.06944444444444448,0.1,LR,1,German
0.74,0.09883240948225025,0.09210181054841249,0.0,0.1,RF,1,German
0.74,0.03608916145771901,0.033849383363946384,0.09722222222222227,0.1,SVM,1,German
0.7,0.041750206392263234,0.06008921542902124,0.1527777777777778,0.1,LR+Adaptive,1,German
0.7,0.06646825396825407,0.11965811965811957,0.024999999999999967,0.1,LR,2,German
0.705,0.005952380952380931,0.04166666666666663,0.024999999999999967,0.1,RF,2,German
0.71,0.04166666666666663,0.11004273504273498,0.025000000000000022,0.1,SVM,2,German
0.625,0.1884920634920635,0.26709401709401714,0.09999999999999998,0.1,LR+Adaptive,2,German
0.765,0.03667885363840073,0.015000000000000013,0.1611721611721612,0.1,LR,3,German
0.73,0.029248732161811564,0.08000000000000007,0.1208791208791209,0.1,RF,3,German
0.765,0.007901875221134502,0.0050000000000000044,0.10989010989010989,0.1,SVM,3,German
0.685,0.07017336950112041,0.06999999999999995,0.15384615384615385,0.1,LR+Adaptive,3,German
0.78,0.15716911764705888,0.06879918761106874,0.1885714285714286,0.1,LR,4,German
0.75,0.06985294117647056,0.018024879411017936,0.1428571428571429,0.1,RF,4,German
0.785,0.16452205882352944,0.07870017771007864,0.1885714285714286,0.1,SVM,4,German
0.74,0.0845588235294118,0.016755521706016796,0.10285714285714287,0.1,LR+Adaptive,4,German
0.755,0.15043125317097916,0.058057207589917836,0.21245421245421242,0.15,LR,0,German
0.755,0.09969558599695583,0.021240441801189447,0.21245421245421242,0.15,RF,0,German
